OBJECTID,STATE_NAME,COUNTY_NAME,SETTLEMENT_NAME,ALTERNATIVE_NAME_1,ALTERNATIVE_NAME_2,ALTERNATIVE_NAME_3,FUNCTIONAL_CLASSIFICATION,CONFIDENCE,DATA_SOURCE,LATITUDE,LONGITUDE
"364,769",Central Equatoria,Juba,Tijor,,,,IDP,80,"OCHA IDP, UNMISS",5.24909529501269,31.21499318938500
"283,073",Central Equatoria,Juba,Tobaipapwa,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.75346042985581,30.78477071199970
"210,433",Central Equatoria,Juba,Toboya,,,,Village,41,"UNMISS, WFP, NBS",4.65999999960115,30.92999999980110
"281,713",Central Equatoria,Juba,Tokiman,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.77154257393147,31.58878476690440
"205,873",Central Equatoria,Juba,Tukala,,,,Village,41,"UNMISS, WFP, NBS",4.21055559986189,31.16583330016750
"204,257",Central Equatoria,Juba,Tukudungwen,,,,Town,91,"UNMISS, OCHA COD, WFP, NBS",4.54861026415318,30.99006345296690
"288,961",Central Equatoria,Juba,Tumbur,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.35145418076667,31.59560884956970
"205,201",Central Equatoria,Juba,Ueli,,,,Town,91,"UNMISS, OCHA COD, WFP, NBS",4.49375107255480,31.02508726496620
"266,289",Central Equatoria,Juba,Umo,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.06533996736641,31.74888368823250
"287,761",Central Equatoria,Juba,Uoli,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.45813617664408,31.02731018941460
"270,545",Central Equatoria,Juba,Wanyang,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",5.44950177378865,31.83344612633860
"204,545",Central Equatoria,Juba,Wawa,,,,Village,41,"UNMISS, WFP, NBS",4.58277780015618,31.24055560016170
"285,537",Central Equatoria,Juba,Woke,,,,Village,112,"WFP, OCHA COD, OCHA COD, UNMISS, NBS, NBS",4.58306354624648,31.06025831397090
"204,033",Central Equatoria,Juba,Wonduruba,,,,Village,41,"UNMISS, WFP, NBS",4.51818000030761,31.03272999959070
"371,681",Central Equatoria,Juba,Wondurubo,,,,IDP,80,"OCHA IDP, UNMISS",4.57964600016362,31.10292800012800
"205,985",Central Equatoria,Juba,Wontambi,,,,Village,41,"UNMISS, WFP, NBS",4.21666670000900,31.90000000020070
"368,417",Central Equatoria,Juba,Wosukujong,,,,Village,31,"OCHA COD, NBS",5.18598280000000,31.62466100000000
"276,129",Central Equatoria,Juba,Wulikare,,,,Town,121,"UNMISS, WFP, OCHA COD, NBS",5.08328214435630,31.45499504438670
"204,081",Central Equatoria,Juba,Yaffa,,,,Village,41,"UNMISS, WFP, NBS",4.52055559996182,31.68277779995640
"273,841",Central Equatoria,Juba,Yakara Dogatwan,,,,Village,40,WFP,5.26702002175745,31.79828779914350
"365,185",Central Equatoria,Juba,Yamba,,,,Village,31,"OCHA COD, NBS",5.39229660000000,31.80592530000000
"204,785",Central Equatoria,Juba,Yangwera,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.39617828719901,31.15817038565560
"279,217",Central Equatoria,Juba,Yaro,,,,Village,61,"WFP, OCHA COD, NBS",4.93573777857642,31.51040140060500
"288,657",Central Equatoria,Juba,Yokwai,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.41099425638066,31.58740453419280
"201,681",Central Equatoria,Kajo Keji,Ajio,,,,Village,91,"VAS, UNMISS, WFP, NBS",3.83090999969755,31.23544999961870
"266,417",Central Equatoria,Kajo Keji,Arado,,,,Town,111,"UNMISS, WFP, OCHA COD, NBS",4.05444572219318,31.51911972169870
"200,849",Central Equatoria,Kajo Keji,Bamurye,,,,Town,121,"UNMISS, VAS, WFP, NBS",3.68162479914599,31.52020567015640
"268,833",Central Equatoria,Kajo Keji,Bokko,,,,Village,40,WFP,3.89283505399538,31.61476881223180
"201,425",Central Equatoria,Kajo Keji,Bori,,,,Village,91,"VAS, UNMISS, WFP, NBS",3.78999999990089,31.51818000030770
"201,345",Central Equatoria,Kajo Keji,Buri,,,,Village,41,"UNMISS, WFP, NBS",3.78000000010076,31.50000000010080
"206,065",Central Equatoria,Kajo Keji,Dongo,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.91091928989414,31.65988145636500
"268,673",Central Equatoria,Kajo Keji,Gaderu,,,,Village,141,"UNMISS, VAS, WFP, NBS",3.93888463701722,31.53565377010630
"206,449",Central Equatoria,Kajo Keji,Gaderu,,,,Town,20,WFP,3.95383514028032,31.51735031636490
"201,009",Central Equatoria,Kajo Keji,Jolimo,,,,Town,71,"UNMISS, WFP, NBS",3.71874439124150,31.59158949965650
"200,305",Central Equatoria,Kajo Keji,Kachurak,,,,Village,41,"UNMISS, WFP, NBS",3.87999999990092,31.62000000040060
"201,825",Central Equatoria,Kajo Keji,Kagwa,,,,Village,112,"VAS, OCHA COD, UNMISS, WFP, NBS, NBS",3.83333330029240,31.78333330019250
"268,865",Central Equatoria,Kajo Keji,Kajo Keji,Kajo-Keji,Kajo-Keji (Abaya School),Kajo-Keji (Bamurye  School),Primary Town,171,"UNMISS, WFP, OCHA COD, UNMISS, UNMISS, UNMISS, NBS",3.87821838267303,31.66710952798320
"266,161",Central Equatoria,Kajo Keji,Kala,,,,Village,91,"WFP, OCHA COD, UNMISS, NBS",3.97331145116340,31.29403688739330
"266,737",Central Equatoria,Kajo Keji,Kanchu,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.00929484338315,31.54982546857140
"206,257",Central Equatoria,Kajo Keji,Kansuk,,,,Village,41,"UNMISS, WFP, NBS",3.94091000019716,31.51909000000440
"200,369",Central Equatoria,Kajo Keji,Karila,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.88771845384440,31.55081816182960
"206,577",Central Equatoria,Kajo Keji,Karokobe,,,,Village,41,"UNMISS, WFP, NBS",3.96999999990089,31.29999999960120
"270,689",Central Equatoria,Kajo Keji,Karupi,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.80390098444371,31.52286960594840
"206,017",Central Equatoria,Kajo Keji,Kemi,,,,Village,41,"UNMISS, WFP, NBS",3.91666669970925,31.13333329969290
"269,105",Central Equatoria,Kajo Keji,Kenyiba,,,,Town,111,"UNMISS, WFP, OCHA COD, NBS",3.84013108678107,31.57468896942130
"201,793",Central Equatoria,Kajo Keji,Keriti,,,,Village,41,"UNMISS, WFP, NBS",3.83333330029240,31.45000000020080
"201,217",Central Equatoria,Kajo Keji,Kinyiba,,,,Village,91,"VAS, UNMISS, WFP, NBS",3.76272999959065,31.61091000029720
"270,769",Central Equatoria,Kajo Keji,Kiri,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.77018006435929,31.63426464020190
"200,289",Central Equatoria,Kajo Keji,Koroshak,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.88022664974091,31.59503524488160
"206,417",Central Equatoria,Kajo Keji,Kuio,,,,Village,41,"UNMISS, WFP, NBS",3.95000000030058,31.71000000040060
"201,553",Central Equatoria,Kajo Keji,Kuluniu,,,,Village,41,"UNMISS, WFP, NBS",3.81000000040052,31.53000000040060
"266,625",Central Equatoria,Kajo Keji,Kunyuru,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.02371328344208,31.54908091715150
"268,817",Central Equatoria,Kajo Keji,Kuriju,Karjuwe,,,Village,131,"VAS, WFP, OCHA COD, UNMISS, NBS",3.89860609619524,31.55135428457340
"206,033",Central Equatoria,Kajo Keji,Lakitala,,,,Village,41,"UNMISS, WFP, NBS",3.91666669970925,31.40000000030070
"200,465",Central Equatoria,Kajo Keji,Langile,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.88018903559635,31.72649928011860
"200,145",Central Equatoria,Kajo Keji,Laropi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.86944365430202,31.73612911626660
"260,721",Central Equatoria,Kajo Keji,Leikor,,,,Village,20,WFP,3.82079969984710,31.66865739882080
"269,153",Central Equatoria,Kajo Keji,Lekr,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.82600123556938,31.65997443187540
"200,321",Central Equatoria,Kajo Keji,Lilige,,,,Village,41,"UNMISS, WFP, NBS",3.88333330019248,31.21666670000910
"260,737",Central Equatoria,Kajo Keji,Limi,,,,Village,20,WFP,3.80413599977737,31.73369099934100
"268,705",Central Equatoria,Kajo Keji,Lire,,,,Town,111,"VAS, WFP, UNMISS, NBS",3.92365098040926,31.59150303973440
"200,449",Central Equatoria,Kajo Keji,Litoba,,,,Village,41,"UNMISS, WFP, NBS",3.88999999970105,31.49000000030070
"201,361",Central Equatoria,Kajo Keji,Livolo,,,,Village,41,"UNMISS, WFP, NBS",3.78182000039351,31.45454999958370
"266,673",Central Equatoria,Kajo Keji,Lobur,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.01570276207366,31.51651106273620
"201,713",Central Equatoria,Kajo Keji,Logu,,,,Village,111,"VAS, OCHA COD, UNMISS, WFP, NBS",3.83001286390339,31.59761654287000
"201,521",Central Equatoria,Kajo Keji,Loloreji,,,,Village,41,"UNMISS, WFP, NBS",3.79999999970107,31.64999999980100
"269,025",Central Equatoria,Kajo Keji,Longira,Longira-Bundi,,,Village,82,"WFP, OCHA COD, UNMISS, NBS, NBS",3.85797081230396,31.59247485343260
"260,705",Central Equatoria,Kajo Keji,Lori,,,,Village,20,WFP,4.03706528943241,31.52705974970850
"201,281",Central Equatoria,Kajo Keji,Lutyeol,,,,Village,41,"UNMISS, WFP, NBS",3.77273000029010,31.73636000011480
"269,009",Central Equatoria,Kajo Keji,Mangai,,,,Village,40,WFP,3.85898593555333,31.67636892168930
"201,537",Central Equatoria,Kajo Keji,Mangalotore,Mangalatore,,,Village,91,"VAS, UNMISS, WFP, NBS",3.80364000028663,31.38364000038660
"200,129",Central Equatoria,Kajo Keji,Mangord,,,,Village,41,"UNMISS, WFP, NBS",3.86000000030060,31.65999999960120
"200,609",Central Equatoria,Kajo Keji,Mekr,,,,Village,41,"UNMISS, WFP, NBS",3.90000000040055,31.62000000040060
"269,041",Central Equatoria,Kajo Keji,Mesika,,,,Village,91,"UNMISS, WFP, NBS",3.85178758293142,31.65618850639530
"201,697",Central Equatoria,Kajo Keji,Mesika,,,,Town,20,WFP,3.82962727418021,31.63965461267110
"201,185",Central Equatoria,Kajo Keji,Mijare,,,,Village,41,"UNMISS, WFP, NBS",3.75908999990440,31.37090999969760
"268,657",Central Equatoria,Kajo Keji,Mogiri,Mogiri A,,,Village,161,"UNMISS, VAS, WFP, OCHA COD, NBS",3.94230387922147,31.60019564291550
"200,257",Central Equatoria,Kajo Keji,Mondi,,,,Village,91,"VAS, UNMISS, WFP, NBS",3.87999999990092,31.40454999968360
"201,873",Central Equatoria,Kajo Keji,Nyigo,,,,Village,91,"VAS, UNMISS, WFP, NBS",3.83999999980097,31.55999999980110
"201,041",Central Equatoria,Kajo Keji,Pomoju,,,,Town,71,"UNMISS, WFP, NBS",3.72064796013609,31.65345548738170
"200,625",Central Equatoria,Kajo Keji,Ramagi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.89741768258079,31.65799948918600
"270,737",Central Equatoria,Kajo Keji,Rangage,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.78676684901171,31.66515321564920
"206,385",Central Equatoria,Kajo Keji,River Uma,,,,Village,21,"WFP, NBS",3.95000000030058,31.68333330039240
"266,753",Central Equatoria,Kajo Keji,Roberia,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.00968719241081,31.53540030158350
"269,121",Central Equatoria,Kajo Keji,Saburi,,,,Village,131,"VAS, WFP, OCHA COD, UNMISS, NBS",3.83358183963099,31.68641296129000
"200,161",Central Equatoria,Kajo Keji,Wawali,,,,Village,41,"UNMISS, WFP, NBS",3.87000000010073,31.65999999960120
"268,993",Central Equatoria,Kajo Keji,Wokoi,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.86241956780964,31.53225843008330
"206,401",Central Equatoria,Kajo Keji,Yerbora Rapids,,,,Village,41,"UNMISS, WFP, NBS",3.95000000030058,31.69999999970110
"363,313",Central Equatoria,Kajo-Keji,Adubi,,,,Village,71,"VAS, OCHA COD, NBS",3.94821700000000,31.49668300000000
"374,929",Central Equatoria,Kajo-Keji,Alusi,,,,Village,71,"VAS, OCHA COD, NBS",3.75813300000000,31.62398300000000
"368,257",Central Equatoria,Kajo-Keji,Ariwa,,,,Village,71,"VAS, OCHA COD, NBS",3.77081700000000,31.65191700000000
"370,769",Central Equatoria,Kajo-Keji,Banyajur,,,,Village,71,"VAS, OCHA COD, NBS",3.88210000000000,31.61848300000000
"364,641",Central Equatoria,Kajo-Keji,Beliak,,,,Village,71,"VAS, OCHA COD, NBS",3.77136700000000,31.66546700000000
"366,465",Central Equatoria,Kajo-Keji,Bongilo,,,,Village,71,"VAS, OCHA COD, NBS",3.77196700000000,31.56310000000000
"371,425",Central Equatoria,Kajo-Keji,Boroboro,,,,Village,71,"VAS, OCHA COD, NBS",3.85538300000000,31.38225000000000
"367,713",Central Equatoria,Kajo-Keji,Bujere,,,,Village,71,"VAS, OCHA COD, NBS",3.79643300000000,31.43411700000000
"362,881",Central Equatoria,Kajo-Keji,Deredek,,,,Village,71,"VAS, OCHA COD, NBS",3.79000000000000,31.35033300000000
"363,441",Central Equatoria,Kajo-Keji,Dirago,,,,Village,71,"VAS, OCHA COD, NBS",3.81026700000000,31.65658300000000
"367,697",Central Equatoria,Kajo-Keji,Gulu,,,,Village,71,"VAS, OCHA COD, NBS",3.74685000000000,31.60596700000000
"371,489",Central Equatoria,Kajo-Keji,Gungi,,,,Village,71,"VAS, OCHA COD, NBS",3.87746700000000,31.57608300000000
"367,681",Central Equatoria,Kajo-Keji,Gurube,,,,Village,71,"VAS, OCHA COD, NBS",3.82925000000000,31.56261700000000
"372,913",Central Equatoria,Kajo-Keji,Gworong,,,,Village,71,"VAS, OCHA COD, NBS",3.80093300000000,31.65088300000000
"200,993",Central Equatoria,Kajo-Keji,Jalei,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.71140096358442,31.66486614395820
"369,169",Central Equatoria,Kajo-Keji,Kaibo,,,,Village,121,"VAS, VAS, OCHA COD, NBS",3.78306700000000,31.59753300000000
"367,617",Central Equatoria,Kajo-Keji,Kala 2,,,,Village,71,"VAS, OCHA COD, NBS",3.99140000000000,31.24713300000000
"370,753",Central Equatoria,Kajo-Keji,Kasurak,,,,Village,71,"VAS, OCHA COD, NBS",3.86543300000000,31.62353300000000
"370,881",Central Equatoria,Kajo-Keji,Ledong,,,,Village,71,"VAS, OCHA COD, NBS",3.76601700000000,31.66781700000000
"372,113",Central Equatoria,Kajo-Keji,Lijo,,,,Village,71,"VAS, OCHA COD, NBS",3.78616700000000,31.66563300000000
"372,929",Central Equatoria,Kajo-Keji,Lipi,,,,Village,71,"VAS, OCHA COD, NBS",3.82250000000000,31.61461700000000
"367,777",Central Equatoria,Kajo-Keji,Lode,,,,Village,71,"VAS, OCHA COD, NBS",3.80953300000000,31.71805000000000
"369,297",Central Equatoria,Kajo-Keji,Lomura,,,,Village,71,"VAS, OCHA COD, NBS",3.84651700000000,31.61266700000000
"372,817",Central Equatoria,Kajo-Keji,Londi,,,,Village,71,"VAS, OCHA COD, NBS",4.00926700000000,31.48626700000000
"371,633",Central Equatoria,Kajo-Keji,Loopo,,,,Village,71,"VAS, OCHA COD, NBS",3.80888300000000,31.62330000000000
"369,185",Central Equatoria,Kajo-Keji,Loropi,,,,Village,71,"VAS, OCHA COD, NBS",3.84378300000000,31.59865000000000
"373,281",Central Equatoria,Kajo-Keji,Lotonyo,,,,Village,71,"VAS, OCHA COD, NBS",3.83185000000000,31.62065000000000
"375,473",Central Equatoria,Kajo-Keji,Lubule,,,,Village,71,"VAS, OCHA COD, NBS",3.77650000000000,31.53536700000000
"369,201",Central Equatoria,Kajo-Keji,Mangaloti,,,,Village,71,"VAS, OCHA COD, NBS",3.80428300000000,31.49253300000000
"370,865",Central Equatoria,Kajo-Keji,Maraga,,,,Village,100,"VAS, VAS",3.72626700000000,31.68343300000000
"374,833",Central Equatoria,Kajo-Keji,Mekor,,,,Village,71,"VAS, OCHA COD, NBS",3.72725000000000,31.59710000000000
"371,617",Central Equatoria,Kajo-Keji,Melia,,,,Village,71,"VAS, OCHA COD, NBS",3.74975000000000,31.67411700000000
"372,785",Central Equatoria,Kajo-Keji,Mereguga,,,,Village,71,"VAS, OCHA COD, NBS",3.77066700000000,31.48556700000000
"370,785",Central Equatoria,Kajo-Keji,Mogiri B,,,,Village,71,"VAS, OCHA COD, NBS",3.95273300000000,31.59218300000000
"371,505",Central Equatoria,Kajo-Keji,Momonga,,,,Village,71,"VAS, OCHA COD, NBS",3.97203300000000,31.56096700000000
"362,897",Central Equatoria,Kajo-Keji,Monobek,,,,Village,71,"VAS, OCHA COD, NBS",3.89645000000000,31.67035000000000
"372,801",Central Equatoria,Kajo-Keji,Mononyik,,,,Village,71,"VAS, OCHA COD, NBS",4.02028300000000,31.51620000000000
"372,097",Central Equatoria,Kajo-Keji,Muremaring,,,,Village,71,"VAS, OCHA COD, NBS",3.98508300000000,31.49816700000000
"363,457",Central Equatoria,Kajo-Keji,Nyabara,,,,Village,71,"VAS, OCHA COD, NBS",3.73845000000000,31.53866700000000
"364,657",Central Equatoria,Kajo-Keji,Pamuru,,,,Village,71,"VAS, OCHA COD, NBS",3.84896700000000,31.65093300000000
"367,633",Central Equatoria,Kajo-Keji,Payawa,,,,Village,71,"VAS, OCHA COD, NBS",3.82363300000000,31.36196700000000
"363,297",Central Equatoria,Kajo-Keji,Runga,,,,Village,71,"VAS, OCHA COD, NBS",3.91796700000000,31.62335000000000
"371,601",Central Equatoria,Kajo-Keji,Sodogo,,,,Village,71,"VAS, OCHA COD, NBS",3.71276700000000,31.60861700000000
"366,481",Central Equatoria,Kajo-Keji,Sokare,,,,Village,71,"VAS, OCHA COD, NBS",3.92040000000000,31.68308300000000
"370,801",Central Equatoria,Kajo-Keji,Tipere,,,,Village,71,"VAS, OCHA COD, NBS",3.86415000000000,31.67496700000000
"369,217",Central Equatoria,Kajo-Keji,Umbuku,,,,Village,71,"VAS, OCHA COD, NBS",3.71163300000000,31.57075000000000
"371,393",Central Equatoria,Kajo-Keji,Walok,,,,Village,71,"VAS, OCHA COD, NBS",3.80658300000000,31.39080000000000
"364,625",Central Equatoria,Kajo-Keji,Weleta,,,,Village,71,"VAS, OCHA COD, NBS",3.85838300000000,31.75393300000000
"370,897",Central Equatoria,Kajo-Keji,Wojira,,,,Village,100,"VAS, VAS",3.78988300000000,31.65675000000000
"370,673",Central Equatoria,Kajo-Keji,Woro,,,,Village,71,"VAS, OCHA COD, NBS",3.83381700000000,31.20516700000000
"374,945",Central Equatoria,Kajo-Keji,Wowoli,,,,Village,71,"VAS, OCHA COD, NBS",3.85396700000000,31.65320000000000
"367,793",Central Equatoria,Kajo-Keji,Wuduji,,,,Village,71,"VAS, OCHA COD, NBS",3.73983300000000,31.62780000000000
"373,425",Central Equatoria,Kajo-Keji,Wurugu,,,,Village,31,"OCHA COD, NBS",3.76137800000000,30.61874700000000
"370,849",Central Equatoria,Kajo-Keji,Wuruji,,,,Village,71,"VAS, OCHA COD, NBS",3.77190000000000,31.63635000000000
"367,585",Central Equatoria,Kajo-Keji,Yenteng,,,,Village,71,"VAS, OCHA COD, NBS",3.95776700000000,31.26380000000000
"263,041",Central Equatoria,Lainya,Baranga,,,,Village,40,WFP,4.17537418706991,30.69233812410600
"266,705",Central Equatoria,Lainya,Bareia,,,,Village,40,WFP,4.01754890116166,30.97440907282130
"276,769",Central Equatoria,Lainya,Bereka,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.40209113359975,31.04108029472070
"202,929",Central Equatoria,Lainya,Biri,,,,Village,41,"UNMISS, WFP, NBS",4.24999999970106,30.83333330029250
"203,649",Central Equatoria,Lainya,Bongoriok,,,,Village,41,"UNMISS, WFP, NBS",4.34305560013667,31.03750000012580
"262,641",Central Equatoria,Lainya,Borobat,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.23734046988761,30.67151050001050
"289,361",Central Equatoria,Lainya,Buri,,,,Village,20,WFP,4.16448348342686,30.68819602662620
"290,609",Central Equatoria,Lainya,Dimo,,,,Village,40,WFP,4.25978622705355,30.66727883095420
"276,689",Central Equatoria,Lainya,Dimu 1,Doni,Donni,,Village,111,"VAS, WFP, OCHA COD, NBS",4.23643642999809,30.69385070104990
"202,913",Central Equatoria,Lainya,Dimu 2,,,,Village,41,"UNMISS, WFP, NBS",4.24545000031810,30.86454999968360
"280,369",Central Equatoria,Lainya,Dongoro,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.01903901573883,31.19959869172710
"207,025",Central Equatoria,Lainya,Dukunya,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.03333487370628,30.97697083843430
"262,657",Central Equatoria,Lainya,Enduru,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.23604926736061,30.76568575369540
"203,617",Central Equatoria,Lainya,Gado,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.32995404364505,31.06271246940580
"285,793",Central Equatoria,Lainya,Gerrim,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.54811522873564,30.52738661570070
"264,193",Central Equatoria,Lainya,Gordo,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.14884036009539,30.82822175163340
"364,545",Central Equatoria,Lainya,Gumbiri,,,,Village,100,"VAS, VAS",4.15898300000000,30.86145000000000
"374,017",Central Equatoria,Lainya,Gwonkolok,,,,Village,71,"VAS, OCHA COD, NBS",4.18225000000000,30.88496700000000
"205,713",Central Equatoria,Lainya,Iindi,,,,Village,41,"UNMISS, WFP, NBS",4.20194439971510,30.61722219984550
"266,385",Central Equatoria,Lainya,Jamara,,,,Village,61,"WFP, UNMISS, NBS",4.04525874999217,30.98568163759840
"288,977",Central Equatoria,Lainya,Jarado,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.35158713833658,31.09171375009040
"373,985",Central Equatoria,Lainya,Jolobong,,,,Village,71,"VAS, OCHA COD, NBS",4.23375000000000,30.74988300000000
"205,585",Central Equatoria,Lainya,Jome,,,,Village,41,"UNMISS, WFP, NBS",4.17948424979915,30.88497169858590
"369,041",Central Equatoria,Lainya,Jubor,,,,Village,71,"VAS, OCHA COD, NBS",4.23763300000000,30.70231700000000
"290,433",Central Equatoria,Lainya,Jungu,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.29617438613985,31.04276778530600
"205,457",Central Equatoria,Lainya,Kaluli,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.16233721808896,30.86057291520880
"205,825",Central Equatoria,Lainya,Kamoja,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.21767805509899,30.93762745044730
"266,369",Central Equatoria,Lainya,Kanchu,,,,Village,121,"UNMISS, WFP, OCHA COD, NBS",4.05742191878733,30.98283653338020
"374,737",Central Equatoria,Lainya,Kansuk,,,,Village,71,"VAS, OCHA COD, NBS",4.04601700000000,31.02545000000000
"203,265",Central Equatoria,Lainya,Keiro,,,,Village,41,"UNMISS, WFP, NBS",4.29805559968702,30.85888889960390
"202,673",Central Equatoria,Lainya,Keki,,,,Village,41,"UNMISS, WFP, NBS",4.22416669963428,30.91361110017300
"202,641",Central Equatoria,Lainya,Kembe,,,,Village,41,"UNMISS, WFP, NBS",4.15861114968561,30.68097219980810
"374,705",Central Equatoria,Lainya,Kengwe,,,,Village,71,"VAS, OCHA COD, NBS",4.26990000000000,30.99035000000000
"205,809",Central Equatoria,Lainya,Keni,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.20998781828399,30.92241122000270
"366,849",Central Equatoria,Lainya,Kiju,,,,Village,31,"OCHA COD, NBS",4.00193640000000,31.16975160000000
"203,137",Central Equatoria,Lainya,Kili,,,,Village,41,"UNMISS, WFP, NBS",4.27250000037554,30.73194440011490
"203,729",Central Equatoria,Lainya,Kinda,,,,Village,41,"UNMISS, WFP, NBS",4.35180559984940,30.59958334959280
